"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-11-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-11-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-11-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-11-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-11-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-11-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-11-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-11-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-12","0.06",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-13","0.15",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-20","0.25",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-21","0.66",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1940-12-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-10","0.05",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-16","0.39",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-28","0.51",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-01-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-20","1.14",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-27","0.44",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-02-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-06","0.04",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-03-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-04-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-21","0.45",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-05-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-05","0.69",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-06","0.06",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-07","1.56",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-08","0.92",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-11","1.18",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-12","0.44",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-16","0.53",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-29","0.42",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-06-30","0.35",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-04","0.45",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-05","1.54",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-06","0.76",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-11","0.82",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-12","0.13",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-22","0.43",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-23","0.04",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-30","1.21",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-07-31","2.72",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-01","0.06",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-02","0.02",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-03","0.02",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-04","2.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-05","0.34",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-09","0.12",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-10","0.19",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-11","0.07",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-12","0.04",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-14","0.25",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-15","0.30",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-18","1.40",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-19","5.36",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-20","0.26",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-22","0.05",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-23","0.02",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1941-08-29","0.00",",,I"
